Flow ID, Flow Duration,Idle Mean, Label,clustering_results
172.16.0.5-192.168.50.4-30397-30397-6,54029572,13507355.25,1,1.0
172.16.0.5-192.168.50.4-41463-41463-6,66144662,11024010.5,1,1.0
172.16.0.5-192.168.50.4-7985-7985-6,31687215,15843555.0,1,2.0
192.168.50.6-4.2.2.4-51131-53-17,20706,0.0,0,2.0
192.168.50.8-74.208.236.171-61696-80-6,190111,0.0,0,2.0
173.194.68.109-192.168.50.8-465-61537-6,212,0.0,0,2.0
192.168.50.6-4.2.2.4-55049-53-17,20789,0.0,0,2.0
172.16.0.5-192.168.50.4-16808-16808-6,17953777,17953775.0,1,1.0
172.16.0.5-192.168.50.4-32911-32911-6,67995994,13378015.2,1,1.0
192.168.50.8-4.2.2.4-49550-53-17,22174,0.0,0,2.0
172.16.0.5-192.168.50.4-22710-22710-6,41625043,13874980.0,1,2.0
192.168.50.8-8.8.8.8-57434-53-17,46089,0.0,0,2.0
192.168.50.9-72.21.91.29-53706-80-6,116429738,10182732.090909092,0,1.0
192.168.50.9-52.70.47.115-42062-443-6,90266599,29898706.66666667,0,1.0
192.168.50.8-4.2.2.4-59350-53-17,21026,0.0,0,2.0
172.16.0.5-192.168.50.4-44514-44514-6,29211164,14605511.0,1,2.0
172.16.0.5-192.168.50.4-57513-57513-6,32187373,16093634.5,1,2.0
192.168.50.8-23.32.81.70-61300-443-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-37944-37944-6,67035296,13102566.0,1,2.0
192.168.50.6-204.154.111.116-57657-443-6,410,0.0,0,1.0
192.168.50.8-4.2.2.4-54722-53-17,21280,0.0,0,1.0
192.168.50.6-204.154.111.112-57774-443-6,87475,0.0,0,1.0
192.168.50.8-8.8.8.8-55907-53-17,61969,0.0,0,1.0
172.16.0.5-192.168.50.4-43852-43852-6,66426240,13285172.6,1,2.0
172.217.10.66-192.168.50.6-443-58620-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-6938-6938-6,36259475,12086409.666666664,1,2.0
172.16.0.5-192.168.50.4-64713-4297-6,52373302,25532326.0,1,2.0
172.217.2.170-192.168.50.8-443-62104-6,14327273,8000032.0,0,1.0
172.16.0.5-192.168.50.4-13956-13956-6,20688564,10344198.5,1,1.0
172.16.0.5-192.168.50.4-55631-55631-6,58219005,17909976.666666668,1,2.0
162.248.19.151-192.168.50.6-443-56109-6,219,0.0,0,1.0
172.217.2.161-192.168.50.9-443-40454-6,53,0.0,0,1.0
192.168.50.8-4.2.2.4-64228-53-17,27840,0.0,0,1.0
172.217.10.225-192.168.50.6-443-57796-6,77476888,38227903.5,0,2.0
172.16.0.5-192.168.50.4-65087-4671-6,45806813,45806765.0,1,2.0
192.168.50.9-192.225.158.1-39892-443-6,0,0.0,0,1.0
172.16.0.5-192.168.50.4-44837-44837-6,13061821,13061819.0,1,1.0
172.16.0.5-192.168.50.4-666-666-6,25814153,12907075.0,1,1.0
192.168.50.8-34.209.9.71-61476-443-6,187,0.0,0,1.0
172.16.0.5-192.168.50.4-27061-27061-6,69154221,13830798.8,1,2.0
172.217.11.3-192.168.50.9-443-35520-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-39517-39517-6,50454728,12613656.25,1,2.0
172.217.1.162-192.168.50.8-443-62267-6,3,0.0,0,1.0
192.168.50.8-4.2.2.4-62484-53-17,22588,0.0,0,1.0
192.168.50.6-4.2.2.4-61596-53-17,21563,0.0,0,1.0
172.16.0.5-192.168.50.4-42960-42960-6,50095554,12523836.25,1,2.0
172.16.0.5-192.168.50.4-53089-53089-6,55270935,13817681.75,1,2.0
172.16.0.5-192.168.50.4-54219-54219-6,62904412,10483965.333333334,1,2.0
172.16.0.5-192.168.50.4-44491-44491-6,61893366,12378601.0,1,1.0
172.16.0.5-192.168.50.4-26857-26857-6,31546566,15773221.5,1,1.0
192.168.50.6-104.19.198.151-56156-443-6,247,0.0,0,2.0
172.16.0.5-192.168.50.4-32971-32971-6,40420001,13473315.333333336,1,1.0
172.16.0.5-192.168.50.4-53447-53447-6,51097544,17032513.666666668,1,1.0
172.16.0.5-192.168.50.4-28029-28029-6,53566280,26783030.0,1,2.0
192.168.50.6-4.2.2.4-53520-53-17,21430,0.0,0,1.0
172.16.0.5-192.168.50.4-31803-31803-6,53005142,26502519.0,1,2.0
172.217.2.166-192.168.50.9-443-54736-6,63,0.0,0,1.0
192.168.50.6-23.194.140.15-56151-443-6,1,0.0,0,1.0
192.168.50.6-18.212.46.212-57237-443-6,335,0.0,0,1.0
151.101.21.137-192.168.50.9-443-36382-6,105,0.0,0,1.0
172.16.0.5-192.168.50.4-42575-42575-6,37537787,18768844.0,1,2.0
172.16.0.5-192.168.50.4-40713-40713-6,11328151,11328042.0,1,1.0
192.168.50.6-4.2.2.4-53377-53-17,21389,0.0,0,1.0
192.168.50.6-8.8.8.8-52701-53-17,45178,0.0,0,2.0
172.16.0.5-192.168.50.4-12240-12240-6,50714087,12678480.25,1,1.0
172.217.3.110-192.168.50.9-443-35760-6,1,0.0,0,2.0
172.217.12.198-192.168.50.8-443-61681-6,0,0.0,0,2.0
192.168.50.9-205.185.208.52-56664-443-6,187,0.0,0,2.0
192.168.50.6-4.2.2.4-59277-53-17,21483,0.0,0,2.0
192.168.50.6-4.2.2.4-64211-53-17,23970,0.0,0,2.0
192.168.50.255-192.168.50.8-138-138-17,11,0.0,0,2.0
172.16.0.5-192.168.50.4-33348-33348-6,34764903,17382289.5,1,1.0
172.16.0.5-192.168.50.4-23340-23340-6,61386749,12277253.0,1,1.0
192.168.50.6-8.8.8.8-55279-53-17,55837,0.0,0,1.0
172.16.0.5-192.168.50.4-7834-7834-6,67063592,13412686.0,1,2.0
172.16.0.5-192.168.50.4-25326-25326-6,58121851,14530407.75,1,2.0
172.16.0.5-192.168.50.4-56151-56151-6,54845378,13102376.0,1,2.0
172.16.0.5-192.168.50.4-9574-9574-6,26279104,11528289.5,1,1.0
192.168.50.9-104.27.205.87-39752-443-6,118692135,58870258.0,0,2.0
172.16.0.5-192.168.50.4-34690-34690-6,31004668,15502263.0,1,1.0
172.16.0.5-192.168.50.4-20818-20818-6,52921024,17640284.333333332,1,1.0
172.16.0.5-192.168.50.4-33137-33137-6,69153669,17288391.75,1,1.0
172.16.0.5-192.168.50.4-9748-9748-6,30207457,15103645.5,1,1.0
172.217.1.162-192.168.50.8-443-62445-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-47946-47946-6,21584427,10792112.0,1,2.0
192.168.50.6-104.27.180.86-57364-80-6,15411,0.0,0,1.0
192.168.50.8-4.2.2.4-60414-53-17,22179,0.0,0,1.0
172.16.0.5-192.168.50.4-35085-35085-6,44771691,11192819.25,1,2.0
192.168.50.8-23.32.81.70-61295-443-6,1,0.0,0,1.0
192.168.50.8-8.8.8.8-55603-53-17,46689,0.0,0,1.0
172.16.0.5-192.168.50.4-20217-20217-6,39945551,13315146.666666664,1,2.0
192.168.50.8-74.208.236.171-60943-80-6,256,0.0,0,1.0
192.168.50.6-4.2.2.4-64639-53-17,20917,0.0,0,1.0
172.217.12.193-192.168.50.6-443-56547-6,118517663,58470838.0,0,2.0
192.168.50.6-4.2.2.4-60076-53-17,20599,0.0,0,1.0
172.16.0.5-192.168.50.4-15363-15363-6,69399231,13879793.8,1,2.0
192.168.50.9-54.160.173.237-48968-443-6,60471,0.0,0,1.0
172.217.9.226-192.168.50.6-443-57380-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-22090-22090-6,59050850,14762668.0,1,1.0
172.16.0.5-192.168.50.4-47265-47265-6,11999957,11999852.0,1,2.0
172.217.11.34-192.168.50.6-443-56585-6,590,0.0,0,2.0
192.168.50.8-4.2.2.4-54232-53-17,21160,0.0,0,2.0
172.16.0.5-192.168.50.4-44130-44130-6,52000246,12664441.75,1,1.0
172.16.0.5-192.168.50.4-13392-13392-6,31504304,14450649.0,1,1.0
172.16.0.5-192.168.50.4-60470-60470-6,44213660,14737780.0,1,1.0
172.217.12.174-192.168.50.9-443-53922-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-15091-15091-6,43680704,14560180.666666664,1,1.0
172.16.0.5-192.168.50.4-57166-57166-6,55632362,18544014.666666668,1,1.0
172.16.0.5-192.168.50.4-63617-63617-6,28441781,12643883.5,1,2.0
172.16.0.5-192.168.50.4-919-919-6,9418643,9418525.0,1,1.0
172.217.0.98-192.168.50.8-443-61092-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-34534-34534-6,49094315,16364735.666666664,1,2.0
172.16.0.5-192.168.50.4-52650-52650-6,28169739,14084868.0,1,2.0
192.168.50.6-52.85.89.77-56448-443-6,3,0.0,0,1.0
192.168.50.6-4.2.2.4-64149-53-17,21137,0.0,0,1.0
172.16.0.5-192.168.50.4-52749-52749-6,53908109,13476912.5,1,2.0
172.16.0.5-192.168.50.4-8339-8339-6,45474418,14502615.0,1,2.0
172.217.10.70-192.168.50.6-443-56868-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-14205-14205-6,50382182,16794059.333333332,1,1.0
172.16.0.5-192.168.50.4-14506-14506-6,40459353,13486449.666666664,1,1.0
172.16.0.5-192.168.50.4-39252-39252-6,49861347,16620401.666666668,1,1.0
172.16.0.5-192.168.50.4-13045-13045-6,41218435,13739442.666666664,1,1.0
172.16.0.5-192.168.50.4-27236-27236-6,64492875,12898493.4,1,2.0
172.217.11.18-192.168.50.6-443-58072-6,117138203,58403629.0,0,1.0
172.217.6.238-192.168.50.6-80-56416-6,40905,0.0,0,2.0
172.217.2.161-192.168.50.9-443-40806-6,1,0.0,0,2.0
192.168.50.9-223.165.30.176-38946-443-6,18301940,10207597.0,0,2.0
192.168.50.6-74.208.236.171-58256-80-6,7167179,0.0,0,2.0
192.168.50.8-4.2.2.4-61749-53-17,23610,0.0,0,1.0
192.168.50.9-72.21.91.29-53524-80-6,115717625,10209421.36363636,0,2.0
172.16.0.5-192.168.50.4-61879-44109-6,31295138,31295136.0,1,1.0
172.16.0.5-192.168.50.4-37456-37456-6,58622709,14655585.0,1,2.0
192.168.50.8-35.165.113.217-61484-443-6,165,0.0,0,1.0
192.168.50.8-74.208.236.171-61925-80-6,56113,0.0,0,1.0
172.16.0.5-192.168.50.4-15137-15137-6,56938935,18979591.666666668,1,2.0
172.16.0.5-192.168.50.4-15183-15183-6,73666929,14733329.0,1,2.0
192.168.50.9-104.27.32.64-35832-443-6,14966,0.0,0,1.0
192.168.50.6-4.2.2.4-56842-53-17,20879,0.0,0,1.0
172.217.2.166-192.168.50.8-443-61083-6,3,0.0,0,1.0
192.168.50.6-4.2.2.4-51772-53-17,20835,0.0,0,1.0
192.168.50.6-74.208.236.171-58408-80-6,932308,0.0,0,1.0
172.217.12.194-192.168.50.6-443-56223-6,255,0.0,0,1.0
172.16.0.5-192.168.50.4-964-964-6,63337911,12667525.6,1,2.0
192.168.50.9-64.111.199.222-34152-443-6,3219487,0.0,0,1.0
192.168.50.6-4.2.2.4-57061-53-17,65191,0.0,0,1.0
151.101.22.134-192.168.50.9-443-34942-6,99,0.0,0,1.0
172.16.0.5-192.168.50.4-7881-7881-6,38252295,12750747.0,1,2.0
192.168.50.6-4.2.2.4-52090-53-17,20550,0.0,0,1.0
172.16.0.5-192.168.50.4-61192-61192-6,44847837,14949245.0,1,2.0
172.16.0.5-192.168.50.4-11286-11286-6,64152746,12830485.4,1,2.0
172.16.0.5-192.168.50.4-64322-3906-6,64608070,21536022.33333333,1,2.0
172.217.10.226-192.168.50.6-443-56250-6,3,0.0,0,1.0
172.217.0.98-192.168.50.9-443-41938-6,30197,0.0,0,1.0
192.168.50.6-74.208.236.171-56594-80-6,5255347,0.0,0,1.0
172.16.0.5-192.168.50.4-57992-57992-6,63178018,21059270.666666668,1,2.0
172.16.0.5-192.168.50.4-8430-8430-6,61225399,15306282.0,1,2.0
172.16.0.5-192.168.50.4-6672-6672-6,51804307,12512939.75,1,2.0
172.16.0.5-192.168.50.4-21088-21088-6,55997910,13999438.75,1,2.0
192.168.50.9-54.165.194.143-44684-443-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-10081-10081-6,38759417,18636025.5,1,1.0
172.16.0.5-192.168.50.4-41455-41455-6,43663968,14554640.0,1,1.0
192.168.50.6-52.41.162.220-56736-443-6,60438237,9923560.333333332,0,1.0
172.16.0.5-192.168.50.4-64061-3645-6,60651485,12130244.6,1,1.0
172.16.0.5-192.168.50.4-59134-59134-6,49875167,12468763.75,1,1.0
172.16.0.5-192.168.50.4-31564-31564-6,58272101,11654364.2,1,1.0
192.168.10.50-192.168.50.6-21-56501-6,9012771,6000391.0,0,2.0
192.168.50.8-4.2.2.4-54954-53-17,20614,0.0,0,2.0
172.16.0.5-192.168.50.4-58810-58810-6,43509297,14503063.333333336,1,1.0
192.168.50.8-4.2.2.4-65406-53-17,23277,0.0,0,1.0
172.16.0.5-192.168.50.4-64304-3888-6,23852975,11926432.0,1,1.0
192.168.50.9-50.97.40.233-44138-443-6,3,0.0,0,1.0
172.217.9.225-192.168.50.6-443-57950-6,117920770,58017520.5,0,2.0
172.217.12.166-192.168.50.8-443-61576-6,150,0.0,0,1.0
172.16.0.5-192.168.50.4-41525-41525-6,46610445,13520177.0,1,1.0
172.16.0.5-192.168.50.4-43791-43791-6,56254118,14063501.75,1,1.0
172.16.0.5-192.168.50.4-44497-44497-6,47726783,11931630.25,1,1.0
172.16.0.5-192.168.50.4-35100-35100-6,59000121,11799959.4,1,1.0
192.168.50.8-4.2.2.4-62274-53-17,21003,0.0,0,2.0
172.16.0.5-192.168.50.4-12588-12588-6,58373842,19457896.0,1,1.0
172.16.0.5-192.168.50.4-680-169-6,60038491,15009621.5,1,1.0
172.16.0.5-192.168.50.4-61737-1321-6,51081297,17027064.666666668,1,1.0
192.168.50.8-8.8.8.8-61120-53-17,44806,0.0,0,2.0
192.168.50.6-52.85.90.225-57641-443-6,15798973,8558904.0,0,2.0
192.168.50.9-104.27.206.87-58156-443-6,15064,0.0,0,1.0
172.16.0.5-192.168.50.4-48702-48702-6,38110625,12703506.666666664,1,2.0
192.168.50.6-4.2.2.4-54339-53-17,20865,0.0,0,1.0
172.16.0.5-192.168.50.4-32707-32707-6,49375845,12343928.25,1,2.0
172.16.0.5-192.168.50.4-5347-5347-6,59123216,19707694.0,1,2.0
192.168.50.8-4.2.2.4-64548-53-17,24432,0.0,0,2.0
172.16.0.5-192.168.50.4-25038-25038-6,57879869,11575930.8,1,1.0
172.16.0.5-192.168.50.4-60346-60346-6,61294658,14650219.75,1,1.0
192.168.50.6-4.2.2.4-49931-53-17,21713,0.0,0,2.0
172.16.0.5-192.168.50.4-11479-11479-6,35790419,17611284.5,1,1.0
172.16.0.5-192.168.50.4-27119-27119-6,55526504,13881613.0,1,2.0
192.168.50.8-4.2.2.4-54893-53-17,25306,0.0,0,1.0
172.16.0.5-192.168.50.4-16536-16536-6,46996412,15665469.333333336,1,2.0
192.168.50.6-74.208.236.171-58709-80-6,7214229,0.0,0,1.0
172.217.3.106-192.168.50.6-443-58607-6,3,0.0,0,1.0
192.168.50.9-72.21.91.29-53938-80-6,28511,0.0,0,2.0
172.16.0.5-192.168.50.4-9564-9564-6,42504346,14168092.0,1,1.0
172.16.0.5-192.168.50.4-8999-8999-6,52440713,17480169.666666668,1,1.0
192.168.50.6-23.211.100.18-57627-443-6,50898,0.0,0,2.0
172.16.0.5-192.168.50.4-10633-10633-6,58696334,14674037.25,1,1.0
192.168.50.6-4.2.2.4-61739-53-17,20775,0.0,0,1.0
172.16.0.5-192.168.50.4-29376-29376-6,22943465,22943464.0,1,2.0
172.16.0.5-192.168.50.4-38399-38399-6,29994489,9998076.333333334,1,2.0
172.16.0.5-192.168.50.4-25150-25150-6,59737613,14934368.25,1,2.0
192.168.50.8-74.208.236.171-61705-80-6,726843,0.0,0,1.0
172.16.0.5-192.168.50.4-16028-16028-6,41183769,10251942.25,1,2.0
192.168.50.6-204.154.111.112-57770-443-6,24975,0.0,0,1.0
172.16.0.5-192.168.50.4-50922-50922-6,66000115,13200002.2,1,2.0
172.16.0.5-192.168.50.4-49326-49326-6,64918818,10819718.833333334,1,2.0
172.16.0.5-192.168.50.4-25481-58730-6,7679594,7679592.0,1,1.0
172.16.0.5-192.168.50.4-40341-40341-6,37644208,37644056.0,1,1.0
172.16.0.5-192.168.50.4-25343-25343-6,39547500,12263017.666666664,1,1.0
192.168.50.6-4.2.2.4-61379-53-17,20850,0.0,0,2.0
192.168.50.8-4.2.2.4-59390-53-17,21010,0.0,0,2.0
192.168.50.8-74.208.236.171-61925-80-6,332549,0.0,0,2.0
172.16.0.5-192.168.50.4-43515-43515-6,35613092,8903150.0,1,1.0
172.16.0.5-192.168.50.4-61910-1494-6,62860167,13844780.75,1,2.0
172.16.0.5-192.168.50.4-35897-35897-6,34122002,17060952.0,1,1.0
172.217.10.34-192.168.50.6-443-56566-6,14340639,7999988.0,0,1.0
172.16.0.5-192.168.50.4-43802-43802-6,52524013,24556076.0,1,2.0
172.16.0.5-192.168.50.4-12732-12732-6,50006491,25003220.5,1,2.0
192.168.50.6-104.36.115.113-58314-443-6,499571,0.0,0,1.0
192.168.50.8-4.2.2.4-58651-53-17,20658,0.0,0,1.0
172.217.9.227-192.168.50.9-443-45170-6,3,0.0,0,1.0
160.83.8.182-192.168.50.9-443-57468-6,188,0.0,0,1.0
172.217.7.8-192.168.50.9-443-54056-6,52,0.0,0,2.0
172.16.0.5-192.168.50.4-64221-64221-6,55479529,13869829.75,1,1.0
172.217.12.194-192.168.50.8-443-62291-6,1,0.0,0,2.0
192.168.50.6-4.2.2.4-57220-53-17,20960,0.0,0,2.0
192.168.50.6-52.85.90.206-57548-443-6,3,0.0,0,2.0
192.168.50.9-52.84.141.94-42568-443-6,1,0.0,0,1.0
192.168.50.6-8.8.8.8-49950-53-17,47930,0.0,0,1.0
172.217.9.225-192.168.50.8-443-60804-6,59929378,59280539.0,0,2.0
192.168.50.8-4.2.2.4-57460-53-17,20713,0.0,0,1.0
172.16.0.5-192.168.50.4-18248-18248-6,64641531,15459786.0,1,2.0
172.16.0.5-192.168.50.4-6655-6655-6,53259746,17753231.666666668,1,2.0
172.16.0.5-192.168.50.4-17329-17329-6,59289575,11857860.2,1,2.0
172.16.0.5-192.168.50.4-63428-3012-6,67795916,16948912.25,1,2.0
192.168.50.8-4.2.2.4-57487-53-17,21079,0.0,0,1.0
173.241.242.220-192.168.50.9-443-36378-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-19281-19281-6,66620864,13324128.6,1,1.0
172.217.6.228-192.168.50.9-443-37404-6,117825703,58718149.0,0,2.0
192.168.50.9-216.58.219.194-37264-443-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-61610-1194-6,42946197,14315397.666666664,1,1.0
192.168.50.9-95.142.20.249-53424-443-6,12749851,10000546.0,0,1.0
172.16.0.5-192.168.50.4-11397-11397-6,69014360,13802817.0,1,1.0
172.16.0.5-192.168.50.4-62874-2458-6,28489934,14244965.5,1,2.0
172.16.0.5-192.168.50.4-42798-42798-6,49986433,16288209.333333336,1,1.0
172.16.0.5-192.168.50.4-17783-17783-6,64249021,12774606.2,1,1.0
172.16.0.5-192.168.50.4-7510-7510-6,66117969,10984899.0,1,1.0
192.168.50.6-23.211.100.59-57828-443-6,23946,0.0,0,1.0
192.168.50.6-23.211.100.59-56672-443-6,25365,0.0,0,1.0
172.16.0.5-192.168.50.4-773-773-6,24457670,11138638.0,1,2.0
172.217.11.34-192.168.50.6-443-57894-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-18649-18649-6,34379032,34379030.0,1,2.0
172.217.2.166-192.168.50.8-443-61080-6,1612,0.0,0,2.0
172.217.3.99-192.168.50.8-443-61005-6,1,0.0,0,2.0
172.217.1.162-192.168.50.8-80-61941-6,26607,0.0,0,2.0
172.16.0.5-192.168.50.4-999-999-6,58876065,11775191.2,1,1.0
192.168.50.6-52.85.90.206-58683-443-6,76829402,38251386.0,0,1.0
172.16.0.5-192.168.50.4-15308-15308-6,33000049,10999997.333333334,1,2.0
192.168.50.9-104.16.12.243-45400-443-6,273,0.0,0,1.0
192.168.50.6-74.208.236.171-58616-80-6,105,0.0,0,1.0
172.16.0.5-192.168.50.4-12755-12755-6,56209274,18736372.666666668,1,2.0
192.168.50.8-8.8.8.8-59883-53-17,46032,0.0,0,1.0
172.217.0.98-192.168.50.8-443-61825-6,818,0.0,0,1.0
172.16.0.5-192.168.50.4-17499-17499-6,28356456,9452095.333333334,1,2.0
172.16.0.5-192.168.50.4-17351-17351-6,26640236,13320116.5,1,2.0
192.168.50.6-204.154.111.130-57632-443-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-43106-43106-6,46473446,15491147.333333336,1,2.0
172.16.0.5-192.168.50.4-59090-59090-6,65508871,12818439.2,1,2.0
192.168.50.9-52.84.141.243-44112-443-6,1,0.0,0,1.0
192.168.50.6-4.2.2.4-64373-53-17,21290,0.0,0,1.0
192.168.50.9-54.165.194.143-44684-443-6,4,0.0,0,1.0
172.16.0.5-192.168.50.4-33446-33446-6,69164794,17291143.25,1,2.0
192.168.50.8-4.2.2.4-60422-53-17,20982,0.0,0,1.0
172.16.0.5-192.168.50.4-23888-23888-6,61037852,20345949.666666668,1,2.0
192.168.50.6-8.8.8.8-56227-53-17,45307,0.0,0,1.0
172.16.0.5-192.168.50.4-64509-4093-6,43249962,14416551.666666664,1,2.0
172.16.0.5-192.168.50.4-10203-10203-6,33345945,11115220.333333334,1,2.0
172.16.0.5-192.168.50.4-21892-21892-6,30688159,14328559.0,1,1.0
172.16.0.5-192.168.50.4-44238-44238-6,65348618,16337103.0,1,1.0
172.16.0.5-192.168.50.4-24946-24946-6,31681016,10560270.666666668,1,1.0
192.168.50.6-4.2.2.4-62498-53-17,20623,0.0,0,2.0
172.16.0.5-192.168.50.4-61770-61770-6,50057328,12514266.0,1,1.0
192.168.50.6-4.2.2.4-60396-53-17,21207,0.0,0,1.0
172.16.0.5-192.168.50.4-64541-4125-6,44169909,22084953.0,1,2.0
172.16.0.5-192.168.50.4-34379-34379-6,68286148,13158524.2,1,2.0
172.16.0.5-192.168.50.4-47844-47844-6,65035318,15450292.5,1,2.0
192.168.50.6-4.2.2.4-56943-53-17,20889,0.0,0,1.0
192.168.50.9-203.154.100.144-57686-443-6,49,0.0,0,2.0
172.16.0.5-192.168.50.4-62527-62527-6,67074700,13877693.5,1,1.0
172.16.0.5-192.168.50.4-37293-37293-6,40686490,20343141.0,1,1.0
192.168.50.9-72.21.91.29-54564-80-6,28678,0.0,0,2.0
172.16.0.5-192.168.50.4-23449-23449-6,67872421,13416704.8,1,1.0
172.16.0.5-192.168.50.4-64517-64517-6,53588100,13396981.25,1,1.0
172.16.0.5-192.168.50.4-20470-20470-6,37999877,18999937.0,1,1.0
192.168.50.9-72.21.91.29-55956-80-6,116034407,10198635.090909092,0,2.0
172.16.0.5-192.168.50.4-61702-1286-6,38005155,9501263.0,1,1.0
172.16.0.5-192.168.50.4-24367-24367-6,58733615,11746699.8,1,1.0
172.217.9.227-192.168.50.6-443-56265-6,1,0.0,0,1.0
192.168.50.6-4.2.2.4-65285-53-17,20689,0.0,0,1.0
172.217.2.166-192.168.50.8-443-61854-6,1,0.0,0,1.0
192.168.50.6-216.58.219.194-57921-443-6,277,0.0,0,1.0
192.168.50.8-104.36.115.113-61347-443-6,499803,0.0,0,2.0
160.83.8.182-192.168.50.9-443-57470-6,5359583,0.0,0,1.0
172.16.0.5-192.168.50.4-12093-12093-6,49941670,16647187.0,1,2.0
172.16.0.5-192.168.50.4-51375-51375-6,62727964,9837961.833333332,1,2.0
192.168.50.8-72.21.91.29-61486-80-6,213,0.0,0,1.0
172.16.0.5-192.168.50.4-46774-46774-6,48576533,16192128.666666668,1,2.0
172.16.0.5-192.168.50.4-63332-2916-6,55997388,13999266.25,1,2.0
172.217.10.70-192.168.50.8-443-61008-6,1310,0.0,0,1.0
172.217.11.6-192.168.50.8-443-61272-6,0,0.0,0,1.0
172.16.0.5-192.168.50.4-38681-38681-6,40620692,13540159.666666664,1,2.0
172.217.2.162-192.168.50.9-443-60466-6,62,0.0,0,1.0
192.168.50.9-223.165.30.176-38934-443-6,273412,0.0,0,2.0
172.16.0.5-192.168.50.4-20715-20715-6,59298256,11248226.2,1,2.0
192.168.50.6-52.84.34.26-56246-443-6,116626684,58112693.0,0,1.0
172.217.12.170-192.168.50.8-443-61713-6,1,0.0,0,2.0
172.217.12.202-192.168.50.8-443-60863-6,1,0.0,0,2.0
192.168.50.6-8.8.8.8-59950-53-17,63449,0.0,0,1.0
172.217.11.14-192.168.50.9-443-55026-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-13157-13157-6,55837239,18612332.33333333,1,2.0
172.16.0.5-192.168.50.4-13931-13931-6,30478356,10159433.666666666,1,2.0
192.168.50.8-4.2.2.4-59768-53-17,21304,0.0,0,1.0
172.16.0.5-192.168.50.4-63906-3490-6,59000171,14749981.25,1,1.0
172.16.0.5-192.168.50.4-61314-61314-6,52457245,12424156.5,1,1.0
172.217.12.162-192.168.50.8-443-62293-6,0,0.0,0,2.0
172.16.0.5-192.168.50.4-25473-25473-6,53911988,17970595.666666668,1,1.0
192.168.50.9-212.45.97.52-53992-443-6,2,0.0,0,2.0
172.217.10.70-192.168.50.8-443-60984-6,2,0.0,0,1.0
192.168.50.8-8.8.8.8-49603-53-17,46607,0.0,0,1.0
192.168.50.9-52.0.218.108-57544-443-6,198985,0.0,0,1.0
172.16.0.5-192.168.50.4-43098-43098-6,61899304,12379838.6,1,2.0
172.16.0.5-192.168.50.4-49773-49773-6,61020278,12203991.2,1,2.0
172.217.6.226-192.168.50.6-443-57152-6,116863110,58258394.5,0,2.0
172.217.12.194-192.168.50.6-443-58574-6,1,0.0,0,1.0
172.217.0.98-192.168.50.8-443-62260-6,2,0.0,0,1.0
192.168.50.9-52.85.93.193-37180-80-6,89,0.0,0,1.0
172.16.0.5-192.168.50.4-24415-24415-6,56656816,11223552.6,1,1.0
172.16.0.5-192.168.50.4-18480-18480-6,57559294,17560918.666666668,1,1.0
172.217.2.166-192.168.50.8-443-61895-6,109194,0.0,0,1.0
172.217.12.194-192.168.50.6-443-56223-6,109086496,27018694.75,0,2.0
172.16.0.5-192.168.50.4-37462-37462-6,60694512,15173562.75,1,1.0
172.217.12.206-192.168.50.8-80-60968-6,116063513,9986055.909090908,0,2.0
192.168.50.8-4.2.2.4-56336-53-17,21981,0.0,0,1.0
172.16.0.5-192.168.50.4-726-726-6,40616141,20308019.0,1,2.0
172.16.0.5-192.168.50.4-62309-1893-6,47121070,11780190.0,1,2.0
172.16.0.5-192.168.50.4-19318-19318-6,61023774,15255915.5,1,2.0
192.168.50.9-8.8.8.8-42207-53-17,44623,0.0,0,1.0
192.168.50.6-74.208.236.171-57852-80-6,56900,0.0,0,1.0
173.194.206.109-192.168.50.9-465-52956-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-7902-7902-6,34896081,9379297.666666666,1,2.0
172.16.0.5-192.168.50.4-26835-26835-6,36712649,12237548.333333336,1,2.0
172.16.0.5-192.168.50.4-34940-34940-6,50935786,10187102.6,1,2.0
192.168.50.6-74.208.236.171-57554-80-6,7351956,0.0,0,2.0
172.16.0.5-192.168.50.4-29602-29602-6,62894045,12578798.4,1,1.0
172.16.0.5-192.168.50.4-35358-35358-6,44704426,14901441.0,1,1.0
172.16.0.5-192.168.50.4-6062-6062-6,56381490,14095358.0,1,1.0
192.168.50.9-52.22.231.40-42510-443-6,125,0.0,0,2.0
192.168.50.8-4.2.2.4-64578-53-17,26833,0.0,0,1.0
192.168.50.6-4.2.2.4-57178-53-17,23778,0.0,0,1.0
